analysis,comparison,permutation,statistic,hop,deep_tumor_core,immune_associated_niche,low_signal_edge_context,mixed_tumor_boundary_niche,stroma_interface_niche,tumor_interior,metric,moran_i,geary_c
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1105,0.0004756123475398444,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1106,-0.005746651768856581,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1107,-0.001140503115413527,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1108,0.00638068872640174,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1109,-0.005587389440814383,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1110,0.0024496735788685498,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1111,-0.004862708042516872,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1112,-0.014743374391882003,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1113,0.012564694595646908,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1114,0.010255915204726074,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1115,-0.019082321108646827,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1116,0.0046419128626364325,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1117,-0.012552544767211293,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1118,-0.0010530183228834589,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1119,0.0060824044936163,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1120,0.0030906737918499627,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1121,-0.0073970706033816835,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1122,0.01129696405919317,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1123,-0.012166569524549309,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1124,0.005689144754294162,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1125,0.000750928190090705,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1126,-0.01429829324262416,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1127,0.007880758839835245,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1128,-0.00047249421440159756,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1129,0.004765479020756247,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1130,-0.020260092335840918,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1131,0.019644253447483995,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1132,0.0012937924169733606,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1133,-0.008712457789292416,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1134,0.004311384416905262,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1135,0.013522209546737829,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1136,-0.0009249154076838573,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1137,-0.010893656824323805,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1138,-0.007095369680508001,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1139,0.009379501390503198,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1140,-0.0028785705589770005,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1141,-0.001284457343440626,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1142,0.005085875689448849,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1143,0.004303461167756428,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1144,0.004447254849294591,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1145,0.008830924822857356,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1146,0.017723636109639895,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1147,-0.001102685950257698,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1148,-0.0004627213948992237,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1149,0.008474716639563007,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1150,-0.01626432796829924,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1151,-0.001239120683172501,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1152,0.0017579517011178103,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1153,0.005338781790710567,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1154,0.009484189159995049,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1155,0.006846411322754542,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1156,-0.005075125742446562,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1157,0.006143433305282109,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1158,0.0207633775747173,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1159,-0.016023141116705608,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1160,0.00789739866050232,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1161,-0.0030192874163401107,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1162,0.0035176825542253543,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1163,0.012360135522891502,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1164,0.006965527560229834,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1165,0.01885614471719127,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1166,-0.000744120863908404,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1167,0.02279388902966023,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1168,-0.0012898408708250653,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1169,0.01068887714962019,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1170,0.00721040015860519,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1171,-0.010716613168220368,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1172,0.00367346797500423,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1173,-0.0038333213536196897,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1174,-0.02245584178270288,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1175,-0.000877989227142939,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1176,0.0016577028544065842,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1177,0.0053032721179741005,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1178,0.004934289822068116,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1179,0.019902657235595977,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1180,-0.0022753147159583764,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1181,0.014770813210177924,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1182,0.004747219739136721,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1183,4.4448773825422894e-05,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1184,0.015434454328352665,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1185,-0.010514260263423114,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1186,-0.005019792170205928,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1187,0.005427640054471328,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1188,0.01315554137583691,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1189,-0.006822457952738781,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1190,-0.0028324518436336765,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1191,0.0007449838474337112,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1192,0.005019773520152648,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1193,0.006394607884843528,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1194,-0.004640743326581764,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1195,-0.0038631557517057047,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1196,0.003292886064375833,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1197,-0.007657545942219124,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1198,0.0002638159907379367,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1199,-0.006919566417189549,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1200,0.0203573579702912,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1201,0.010044962378194466,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1202,-0.020393664924812316,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1203,-0.005715798599366939,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1204,-0.01888832365167964,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1205,-0.007638330916535818,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1206,0.002235620649121639,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1207,0.005425743099688629,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1208,-0.006117881672602576,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1209,0.008083050772614453,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1210,0.014641983434420858,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1211,-0.011299691393423239,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1212,0.006832995333310554,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1213,0.013162184620091832,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1214,0.00488244273101357,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1215,-0.0022292965903271678,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1216,-0.0111971604916416,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1217,-0.009655713426090728,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1218,0.005950420117901756,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1219,0.00702394112608179,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1220,-0.0037423481773418144,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1221,-0.0016663427752497406,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1222,-0.003132312506925472,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1223,0.0035564948558953202,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1224,0.004026125914846468,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1225,-0.00039070729895862577,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1226,-0.022786714441344003,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1227,0.0013663557381178304,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1228,-0.0016722109582176792,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1229,0.013125489397184664,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1230,-0.002139846435031678,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1231,-0.007832739703418856,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1232,0.006413065957898811,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1233,0.004791398561299842,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1234,-0.0018670957323752568,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1235,-0.010621580358958271,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1236,-0.007933262968925991,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1237,0.005123680541268716,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1238,0.017218416054536168,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1239,-0.0036510016129204237,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1240,-0.018321115434123847,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1241,0.009954811925983187,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1242,-7.545685532295288e-06,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1243,0.0026904385148989185,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1244,-0.0037956777091722183,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1245,-0.010857759828978408,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1246,0.0016317927704513902,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1247,0.004378741889567661,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1248,-0.012785420116475543,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1249,0.0031711903057543567,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1250,0.004333108187186185,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1251,-0.012700885798788475,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1252,0.010912236625576388,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1253,-0.004033198941681304,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1254,-0.012645551977672809,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1255,-0.0028592523849020335,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1256,-0.0007213480601129807,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1257,0.014444052023622644,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1258,-0.0017572047635049937,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1259,-0.007493793976930063,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1260,0.00032413214460463857,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1261,0.021536337524668714,,,,,,,,,,
niche_withheld_score_permutation,immune_associated_vs_tumor_dominant,1262,0.005418093941693236,,,,,,,,,,
