record_id	asset_class	relative_path	filename	file_extension	byte_size	sha1	release_status	redistribution_class	formal_role	linked_figure_or_analysis	source_or_generator	notes
T4H-0144	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/scripts/run_stage3b_spatial_communication_inference.py	run_stage3b_spatial_communication_inference.py	.py	31487	c28d78822639c1938528d5e7ed495ef8028c2262	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	scripts/run_stage3b_spatial_communication_inference.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0145	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/scripts/run_tangram_marker_mapping.py	run_tangram_marker_mapping.py	.py	21065	69b6402982d455ba0e43e0a07c9d15a505adf9cd	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	scripts/run_tangram_marker_mapping.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0146	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/scripts/run_task4b2_major_provenance_evidence_recovery.py	run_task4b2_major_provenance_evidence_recovery.py	.py	76754	a377ffe296267b687906dfc5a3394ee032c5cf0b	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	scripts/run_task4b2_major_provenance_evidence_recovery.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0147	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/scripts/run_task4d_software_and_nnls_audit.py	run_task4d_software_and_nnls_audit.py	.py	48250	7cbcc1b1590c5fc18a39041ac6ca2c051178dc4f	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	scripts/run_task4d_software_and_nnls_audit.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0148	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/scripts/run_task4e_fig2_enrichment_backend_audit.py	run_task4e_fig2_enrichment_backend_audit.py	.py	46415	9e4ecf094c4df8fdf82a6258f2a40d6ef135eb37	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	scripts/run_task4e_fig2_enrichment_backend_audit.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0149	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/scripts/run_task4f_finalize_manifest_freeze.py	run_task4f_finalize_manifest_freeze.py	.py	23560	6eb18ed96645e0e54827de6b181b5dca67fafdd6	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	scripts/run_task4f_finalize_manifest_freeze.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0150	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/scripts/run_task4f_manifest_reconciliation_and_freeze_candidate.py	run_task4f_manifest_reconciliation_and_freeze_candidate.py	.py	67259	b776a7043fd06b962d6c641d1ed868e8a56aae40	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	scripts/run_task4f_manifest_reconciliation_and_freeze_candidate.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0151	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/scripts/run_task4h_release_candidate_audit.py	run_task4h_release_candidate_audit.py	.py	69280	93a7db66bc69bfa91a539d340417bbc14fc51b6d	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	scripts/run_task4h_release_candidate_audit.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0152	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/scripts/scan_cell2location_stage3b_candidates.py	scan_cell2location_stage3b_candidates.py	.py	12844	a11db005907e2fb594f2d83126a06de04b42365d	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	scripts/scan_cell2location_stage3b_candidates.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0153	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/scripts/scan_lowres_real_stage3b_reference_dropout_candidates.py	scan_lowres_real_stage3b_reference_dropout_candidates.py	.py	9499	bcb7e856ce7f84e13d5a67ecb4e901aa431b33e6	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	scripts/scan_lowres_real_stage3b_reference_dropout_candidates.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0154	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/scripts/screen_stage3b_causal_reference_dropout_candidates.py	screen_stage3b_causal_reference_dropout_candidates.py	.py	11946	deb0b844905ea76316e5e1b48d0f2e70705a95f2	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	scripts/screen_stage3b_causal_reference_dropout_candidates.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0155	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/scripts/stage1_export_from_standard_raw.py	stage1_export_from_standard_raw.py	.py	5757	a7db39659b490e501cde4da13c6859982a415e92	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	scripts/stage1_export_from_standard_raw.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0156	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/scripts/validate_stage3b_communication_with_observed_st.py	validate_stage3b_communication_with_observed_st.py	.py	29738	e861a357f20ade8999055b5b54090df097b7a37d	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	scripts/validate_stage3b_communication_with_observed_st.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0157	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/scripts/visualize_missing_type_triptych.py	visualize_missing_type_triptych.py	.py	14020	34c99b54deeb3c3f68415f9c364d3559253f170b	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	scripts/visualize_missing_type_triptych.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0158	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/scripts/visualize_sim_spatial_types.py	visualize_sim_spatial_types.py	.py	9378	e74c3355ff4c74eb2d27b89207a81e979be0278e	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	scripts/visualize_sim_spatial_types.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0159	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/scripts/visualize_stage3b_st_only_triptych.py	visualize_stage3b_st_only_triptych.py	.py	11498	2b56f96dcae8c8d4a94d7505b61f7e4aa0c5dba6	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	scripts/visualize_stage3b_st_only_triptych.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0160	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/src/__init__.py	__init__.py	.py	0	da39a3ee5e6b4b0d3255bfef95601890afd80709	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	src/__init__.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0161	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/src/config.py	config.py	.py	8966	23691bd80c0e765a44f52bbf0ea7ff72e399ab8c	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	src/config.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0162	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/src/stages/__init__.py	__init__.py	.py	0	da39a3ee5e6b4b0d3255bfef95601890afd80709	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	src/stages/__init__.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0163	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/src/stages/stage0_envcheck.py	stage0_envcheck.py	.py	8521	b01eafdf892ee9dab91e506fa9bfc2d4ba971960	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	src/stages/stage0_envcheck.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0164	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/src/stages/stage1_io.py	stage1_io.py	.py	3313	07b88caa66901e3f10a68e2a32bd4fcfad9213d9	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	src/stages/stage1_io.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0165	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/src/stages/stage3_type_plugin.py	stage3_type_plugin.py	.py	163499	c3a9c6b8f8d532b478397d06306f668dbc217469	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	src/stages/stage3_type_plugin.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0166	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/src/stages/stage3b_st_unsupported.py	stage3b_st_unsupported.py	.py	50961	c658c35548d889514196701fdfab66df620d15cb	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	src/stages/stage3b_st_unsupported.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0167	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/src/stages/stage4_cytospace.py	stage4_cytospace.py	.py	80528	985ef509d0d767df2893c389f2976975170cd5a6	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	src/stages/stage4_cytospace.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0168	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/src/stages/storage.py	storage.py	.py	1946	8a1733f014898783cec399883f3c7c7970184e79	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	src/stages/storage.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0169	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/src/svtuner/__init__.py	__init__.py	.py	110	3af05d108f5905208cb315ac5ae3c09f09d8970f	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	src/svtuner/__init__.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0170	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/src/svtuner/__main__.py	__main__.py	.py	90	f2551a68c9251c1f6299cc12a68b4a72676b810d	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	src/svtuner/__main__.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0171	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/src/svtuner/bundle.py	bundle.py	.py	4170	f24b1b6b2200f342e34f458062be97e943a9775d	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	src/svtuner/bundle.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0172	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/src/svtuner/cli.py	cli.py	.py	6972	e233bfd08d564ea9f1a43ac380278c136c62d87c	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	src/svtuner/cli.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0173	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/src/svtuner/run.py	run.py	.py	9260	4e42b639e1206cdfe7bd122004e112fd6ffd4399	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	src/svtuner/run.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0174	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/src/utils/__init__.py	__init__.py	.py	0	da39a3ee5e6b4b0d3255bfef95601890afd80709	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	src/utils/__init__.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0175	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/src/utils/sample_paths.py	sample_paths.py	.py	2595	45cce9598f3e7f66e299fc16513a144cdfeb224b	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	src/utils/sample_paths.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0176	SOURCE_CODE	reproducibility_release/release_candidate_v1.0/code/src/utils/type_name.py	type_name.py	.py	1775	e32776f6c78e95b0746c8696e92b068ee1cc62d0	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or necessary supporting implementation	Stage0-Stage5, simulations, masking, dropout, BioApp, source values or audit	src/utils/type_name.py	Temporary/editable-SVG/redundant-storage and obsolete full-figure scripts excluded.
T4H-0177	ENVIRONMENT_SPECIFICATION	reproducibility_release/release_candidate_v1.0/environments/configs/environment.yml	environment.yml	.yml	2632	d65399a7c6df42508eab5b339a0215605d4e5950	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or retained supporting environment specification	all formal routes	configs/environment.yml	
T4H-0178	ENVIRONMENT_SPECIFICATION	reproducibility_release/release_candidate_v1.0/environments/configs/project_config.yaml	project_config.yaml	.yaml	1795	bf3cc5c62f2c9ac5f30de4000ce703b1bf9de9b3	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or retained supporting environment specification	all formal routes	configs/project_config.yaml	
T4H-0179	ENVIRONMENT_SPECIFICATION	reproducibility_release/release_candidate_v1.0/environments/external/cytospace/environment-win-r43.yml	environment-win-r43.yml	.yml	379	d9e2f020d92a0ba7ae2050c2df248e1a7d8df91e	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or retained supporting environment specification	all formal routes	external/cytospace/environment-win-r43.yml	
T4H-0180	ENVIRONMENT_SPECIFICATION	reproducibility_release/release_candidate_v1.0/environments/pyproject.toml	pyproject.toml	.toml	459	7010362d81619cb1ec97d287d92047c890cbd86a	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	formal or retained supporting environment specification	all formal routes	pyproject.toml	
T4H-0181	CONFIGURATION	reproducibility_release/release_candidate_v1.0/configs/configs/datasets/adult_mouse_kidney_real.yaml	adult_mouse_kidney_real.yaml	.yaml	1445	4fb13d47aadb6db5753ce3261aafdd101620bab8	INCLUDED_RELEASE_CANDIDATE	REDISTRIBUTABLE	SUPPORTING machine-readable configuration	supporting configuration	configs/datasets/adult_mouse_kidney_real.yaml	
